1,490,92.40347750916773,, 0.0005,2025-05-24 14:06:28
1,500,92.41772561645507,, 0.0005,2025-05-24 14:06:29
1,end,92.41772561645507,97.81208328973679,0.0005,2025-05-24 14:06:37
2,10,91.7032859802246,, 0.0005,2025-05-24 14:06:38
2,20,89.97369499206543,, 0.0005,2025-05-24 14:06:39
2,30,89.490700785319,, 0.0005,2025-05-24 14:06:41
2,40,89.07337284088135,, 0.0005,2025-05-24 14:06:42
2,50,90.23006607055665,, 0.0005,2025-05-24 14:06:43
2,60,89.9242369333903,, 0.0005,2025-05-24 14:06:44
2,70,89.51988819667271,, 0.0005,2025-05-24 14:06:45
2,80,89.87363634109497,, 0.0005,2025-05-24 14:06:46
2,90,89.55591744316949,, 0.0005,2025-05-24 14:06:48
2,100,89.54544486999512,, 0.0005,2025-05-24 14:06:49
2,110,89.45288710160689,, 0.0005,2025-05-24 14:06:50
2,120,89.81166197458903,, 0.0005,2025-05-24 14:06:51
2,130,89.90601131732647,, 0.0005,2025-05-24 14:06:52
2,140,89.93364726475306,, 0.0005,2025-05-24 14:06:53
2,150,90.22640772501627,, 0.0005,2025-05-24 14:06:55
2,160,90.52196750640869,, 0.0005,2025-05-24 14:06:56
2,170,90.45774567547967,, 0.0005,2025-05-24 14:06:57
2,180,90.61440285576714,, 0.0005,2025-05-24 14:06:58
2,190,90.53040807623613,, 0.0005,2025-05-24 14:07:00
2,200,90.64826267242432,, 0.0005,2025-05-24 14:07:01
2,210,90.58790770031158,, 0.0005,2025-05-24 14:07:02
2,220,90.78788795471192,, 0.0005,2025-05-24 14:07:03
2,230,90.5942533078401,, 0.0005,2025-05-24 14:07:04
2,240,90.55956465403239,, 0.0005,2025-05-24 14:07:05
2,250,90.55827081298828,, 0.0005,2025-05-24 14:07:07
2,260,90.39785126906175,, 0.0005,2025-05-24 14:07:08
2,270,90.13145387437609,, 0.0005,2025-05-24 14:07:09
2,280,90.01633194514683,, 0.0005,2025-05-24 14:07:10
2,290,89.84656729862608,, 0.0005,2025-05-24 14:07:11
2,300,89.65706718444824,, 0.0005,2025-05-24 14:07:12
2,310,89.40559525028351,, 0.0005,2025-05-24 14:07:13
2,320,89.15274913311005,, 0.0005,2025-05-24 14:07:14
2,330,88.90335242531516,, 0.0005,2025-05-24 14:07:15
2,340,88.59436525457046,, 0.0005,2025-05-24 14:07:16
2,350,88.28918261936732,, 0.0005,2025-05-24 14:07:17
2,360,88.02062754101223,, 0.0005,2025-05-24 14:07:19
2,370,87.78643504993336,, 0.0005,2025-05-24 14:07:20
2,380,87.45170429631284,, 0.0005,2025-05-24 14:07:21
2,390,87.10870293837327,, 0.0005,2025-05-24 14:07:23
2,400,86.77885197639465,, 0.0005,2025-05-24 14:07:24
2,410,86.52317412771829,, 0.0005,2025-05-24 14:07:25
2,420,86.08432311103458,, 0.0005,2025-05-24 14:07:26
2,430,85.67110292301622,, 0.0005,2025-05-24 14:07:27
2,440,85.33966437253085,, 0.0005,2025-05-24 14:07:29
2,450,84.90813993665907,, 0.0005,2025-05-24 14:07:30
2,460,84.47775638414466,, 0.0005,2025-05-24 14:07:31
2,470,83.999985431103,, 0.0005,2025-05-24 14:07:32
2,480,83.59298100471497,, 0.0005,2025-05-24 14:07:33
2,490,83.15715364728655,, 0.0005,2025-05-24 14:07:34
2,500,82.7394458618164,, 0.0005,2025-05-24 14:07:35
2,end,82.7394458618164,66.4410913860987,0.0005,2025-05-24 14:07:42
3,10,61.854338836669925,, 0.0005,2025-05-24 14:07:44
3,20,61.238675117492676,, 0.0005,2025-05-24 14:07:45
3,30,60.97381019592285,, 0.0005,2025-05-24 14:07:46
3,40,60.71678237915039,, 0.0005,2025-05-24 14:07:47
3,50,60.04810806274414,, 0.0005,2025-05-24 14:07:48
3,60,59.60896975199382,, 0.0005,2025-05-24 14:07:49
3,70,59.05233797345843,, 0.0005,2025-05-24 14:07:50
3,80,58.8455397605896,, 0.0005,2025-05-24 14:07:51
1,10,125.19829635620117,, 0.0005,2025-05-24 14:09:09
1,20,112.35048408508301,, 0.0005,2025-05-24 14:09:20
1,30,107.04394454956055,, 0.0005,2025-05-24 14:09:29
1,40,103.74451274871826,, 0.0005,2025-05-24 14:09:37
1,50,101.12727920532227,, 0.0005,2025-05-24 14:09:45
1,60,99.59343617757162,, 0.0005,2025-05-24 14:09:53
1,end,99.15528651646206,98.6512336730957,0.0005,2025-05-24 14:10:01
2,10,90.65719985961914,, 0.0005,2025-05-24 14:10:10
2,20,91.30562629699708,, 0.0005,2025-05-24 14:10:18
2,30,91.21302769978841,, 0.0005,2025-05-24 14:10:26
2,40,91.16399021148682,, 0.0005,2025-05-24 14:10:34
2,50,91.05511367797851,, 0.0005,2025-05-24 14:10:43
2,60,91.06222661336263,, 0.0005,2025-05-24 14:10:51
2,end,91.10796537853423,97.99905204772949,0.0005,2025-05-24 14:11:00
3,10,90.8918571472168,, 0.0005,2025-05-24 14:11:08
3,20,90.86069717407227,, 0.0005,2025-05-24 14:11:16
3,30,90.70683873494467,, 0.0005,2025-05-24 14:11:25
3,40,90.64322605133057,, 0.0005,2025-05-24 14:11:33
3,50,90.09695022583008,, 0.0005,2025-05-24 14:11:42
3,60,89.5915953318278,, 0.0005,2025-05-24 14:11:50
3,end,89.5818598913768,92.94991302490234,0.0005,2025-05-24 14:11:59
4,10,84.82452926635742,, 0.0005,2025-05-24 14:12:07
4,20,84.35020027160644,, 0.0005,2025-05-24 14:12:15
4,30,83.4837417602539,, 0.0005,2025-05-24 14:12:23
4,40,83.1583465576172,, 0.0005,2025-05-24 14:12:31
4,50,82.7430517578125,, 0.0005,2025-05-24 14:12:40
4,60,81.93539085388184,, 0.0005,2025-05-24 14:12:49
4,end,81.84611232697017,81.19334602355957,0.0005,2025-05-24 14:12:58
5,10,76.638330078125,, 0.0005,2025-05-24 14:13:07
5,20,75.14074935913087,, 0.0005,2025-05-24 14:13:16
5,30,73.20329717000325,, 0.0005,2025-05-24 14:13:24
5,40,72.16732940673828,, 0.0005,2025-05-24 14:13:32
5,50,70.96121315002442,, 0.0005,2025-05-24 14:13:40
5,60,69.62334372202555,, 0.0005,2025-05-24 14:13:48
5,end,69.25101701040117,61.95750379562378,0.0005,2025-05-24 14:13:57
6,10,59.475294494628905,, 0.0005,2025-05-24 14:14:05
6,20,58.24925575256348,, 0.0005,2025-05-24 14:14:14
6,30,57.71772816975911,, 0.0005,2025-05-24 14:14:22
6,40,56.71461582183838,, 0.0005,2025-05-24 14:14:30
6,50,55.725097732543944,, 0.0005,2025-05-24 14:14:38
6,60,54.68930638631185,, 0.0005,2025-05-24 14:14:46
6,end,54.35211968800378,47.4675350189209,0.0005,2025-05-24 14:14:54
7,10,47.14921913146973,, 0.0005,2025-05-24 14:15:03
7,20,45.70114974975586,, 0.0005,2025-05-24 14:15:11
7,30,44.214809290568034,, 0.0005,2025-05-24 14:15:19
7,40,43.12993974685669,, 0.0005,2025-05-24 14:15:28
7,50,42.0675244140625,, 0.0005,2025-05-24 14:15:36
7,60,40.96387685139974,, 0.0005,2025-05-24 14:15:45
7,end,40.61549256339906,33.566596031188965,0.0005,2025-05-24 14:15:53
8,10,32.54320163726807,, 0.0005,2025-05-24 14:16:01
8,20,31.97355670928955,, 0.0005,2025-05-24 14:16:09
8,30,31.257947603861492,, 0.0005,2025-05-24 14:16:18
8,40,30.59499592781067,, 0.0005,2025-05-24 14:16:26
8,50,29.969908790588377,, 0.0005,2025-05-24 14:16:34
8,60,29.449144140879312,, 0.0005,2025-05-24 14:16:42
8,end,29.209272081889804,24.34656262397766,0.0005,2025-05-24 14:16:51
9,10,24.378159713745116,, 0.0005,2025-05-24 14:16:59
9,20,24.218241596221922,, 0.0005,2025-05-24 14:17:07
9,30,23.92086868286133,, 0.0005,2025-05-24 14:17:15
9,40,23.648319911956786,, 0.0005,2025-05-24 14:17:22
9,50,23.293081398010255,, 0.0005,2025-05-24 14:17:30
9,60,22.887214279174806,, 0.0005,2025-05-24 14:17:38
9,end,22.756810142880393,19.971152305603027,0.0005,2025-05-24 14:17:46
10,10,19.883135032653808,, 0.0005,2025-05-24 14:17:54
10,20,19.795475673675536,, 0.0005,2025-05-24 14:18:02
10,30,19.527424875895182,, 0.0005,2025-05-24 14:18:10
10,40,19.25310950279236,, 0.0005,2025-05-24 14:18:18
10,50,18.954779663085937,, 0.0005,2025-05-24 14:18:25
10,60,18.652891826629638,, 0.0005,2025-05-24 14:18:34
10,end,18.571819850376674,16.482021808624268,0.0005,2025-05-24 14:18:42
11,10,16.495914649963378,, 0.0005,2025-05-24 14:18:51
11,20,16.388159704208373,, 0.0005,2025-05-24 14:18:59
11,30,16.233501593271892,, 0.0005,2025-05-24 14:19:06
11,40,16.008283042907713,, 0.0005,2025-05-24 14:19:14
11,50,15.826938858032227,, 0.0005,2025-05-24 14:19:22
11,60,15.654044818878173,, 0.0005,2025-05-24 14:19:30
11,end,15.626244257366846,14.343849897384644,0.0005,2025-05-24 14:19:38
12,10,14.180194091796874,, 0.0005,2025-05-24 14:19:46
12,20,14.120994186401367,, 0.0005,2025-05-24 14:19:54
12,30,13.972296810150146,, 0.0005,2025-05-24 14:20:02
12,40,13.788475370407104,, 0.0005,2025-05-24 14:20:10
12,50,13.655232582092285,, 0.0005,2025-05-24 14:20:18
12,60,13.523383220036825,, 0.0005,2025-05-24 14:20:26
12,end,13.488366460043286,11.962631106376648,0.0005,2025-05-24 14:20:35
13,10,12.391012859344482,, 0.0005,2025-05-24 14:20:42
13,20,12.157863473892212,, 0.0005,2025-05-24 14:20:51
13,30,12.04808594385783,, 0.0005,2025-05-24 14:20:59
13,40,11.886969208717346,, 0.0005,2025-05-24 14:21:07
13,50,11.843032112121582,, 0.0005,2025-05-24 14:21:15
13,60,11.762801758448283,, 0.0005,2025-05-24 14:21:23
13,end,11.733799268328955,11.139490723609924,0.0005,2025-05-24 14:21:31
14,10,10.535993766784667,, 0.0005,2025-05-24 14:21:39
14,20,10.485862445831298,, 0.0005,2025-05-24 14:21:46
14,30,10.493642044067382,, 0.0005,2025-05-24 14:21:55
14,40,10.505928349494933,, 0.0005,2025-05-24 14:22:03
14,50,10.448569355010987,, 0.0005,2025-05-24 14:22:11
14,60,10.399635314941406,, 0.0005,2025-05-24 14:22:19
14,end,10.379760257781498,10.07152795791626,0.0005,2025-05-24 14:22:27
15,10,9.460996437072755,, 0.0005,2025-05-24 14:22:35
15,20,9.463219833374023,, 0.0005,2025-05-24 14:22:43
15,30,9.456901741027831,, 0.0005,2025-05-24 14:22:51
15,40,9.360077786445618,, 0.0005,2025-05-24 14:22:59
15,50,9.354745769500733,, 0.0005,2025-05-24 14:23:06
15,60,9.342635742823283,, 0.0005,2025-05-24 14:23:15
15,end,9.34311642722478,8.944708466529846,0.0005,2025-05-24 14:23:23
16,10,8.410242700576783,, 0.0005,2025-05-24 14:23:31
16,20,8.3523193359375,, 0.0005,2025-05-24 14:23:39
16,30,8.415513960520427,, 0.0005,2025-05-24 14:23:48
16,40,8.416248345375061,, 0.0005,2025-05-24 14:23:57
16,50,8.455777282714843,, 0.0005,2025-05-24 14:24:06
16,60,8.466850868860881,, 0.0005,2025-05-24 14:24:14
16,end,8.457544962565104,8.713724255561829,0.0005,2025-05-24 14:24:23
17,10,7.7538065910339355,, 0.0005,2025-05-24 14:24:33
17,20,7.734586238861084,, 0.0005,2025-05-24 14:24:40
17,30,7.79751893679301,, 0.0005,2025-05-24 14:24:49
17,40,7.77043000459671,, 0.0005,2025-05-24 14:25:31
17,50,7.725435638427735,, 0.0005,2025-05-24 14:26:24
17,60,7.732401768366496,, 0.0005,2025-05-24 14:27:17
17,end,7.733746316697863,8.402660429477692,0.0005,2025-05-24 14:28:17
18,10,6.866321134567261,, 0.0005,2025-05-24 14:29:12
18,20,6.949868488311767,, 0.0005,2025-05-24 14:30:06
18,30,7.061296383539836,, 0.0005,2025-05-24 14:30:58
18,40,7.044922041893005,, 0.0005,2025-05-24 14:31:54
18,50,7.065837850570679,, 0.0005,2025-05-24 14:32:52
18,60,7.063227852185567,, 0.0005,2025-05-24 14:33:47
18,end,7.083139381711445,7.495481014251709,0.0005,2025-05-24 14:34:48
19,10,6.373995542526245,, 0.0005,2025-05-24 14:35:41
19,20,6.545079088211059,, 0.0005,2025-05-24 14:36:36
19,30,6.56096715927124,, 0.0005,2025-05-24 14:37:32
19,40,6.508496260643005,, 0.0005,2025-05-24 14:37:46
19,50,6.532223196029663,, 0.0005,2025-05-24 14:37:55
19,60,6.540420397122701,, 0.0005,2025-05-24 14:38:03
19,end,6.5456276469760475,7.1530269384384155,0.0005,2025-05-24 14:38:12
20,10,5.851417779922485,, 0.0005,2025-05-24 14:38:20
20,20,5.9303265571594235,, 0.0005,2025-05-24 14:38:28
20,30,6.020531145731608,, 0.0005,2025-05-24 14:38:36
20,40,6.050352597236634,, 0.0005,2025-05-24 14:38:44
20,50,6.098992958068847,, 0.0005,2025-05-24 14:38:52
20,60,6.101372742652893,, 0.0005,2025-05-24 14:39:01
20,end,6.094509699987987,6.775832831859589,0.0005,2025-05-24 14:39:10
21,10,5.626913022994995,, 0.0005,2025-05-24 14:39:18
21,20,5.695798683166504,, 0.0005,2025-05-24 14:39:26
21,30,5.623228391011556,, 0.0005,2025-05-24 14:39:35
21,40,5.6205240249633786,, 0.0005,2025-05-24 14:39:42
21,50,5.610803833007813,, 0.0005,2025-05-24 14:39:51
21,60,5.66902642250061,, 0.0005,2025-05-24 14:39:59
21,end,5.663197388724675,6.470686256885529,0.0005,2025-05-24 14:40:09
22,10,5.23009557723999,, 0.0005,2025-05-24 14:40:17
22,20,5.189580988883972,, 0.0005,2025-05-24 14:40:25
22,30,5.1789331595102945,, 0.0005,2025-05-24 14:40:34
22,40,5.200527501106262,, 0.0005,2025-05-24 14:40:42
22,50,5.21976016998291,, 0.0005,2025-05-24 14:40:50
22,60,5.27038000424703,, 0.0005,2025-05-24 14:40:57
22,end,5.279392560323079,6.806895554065704,0.0005,2025-05-24 14:41:06
23,10,4.67899260520935,, 0.0005,2025-05-24 14:41:14
23,20,4.822755169868469,, 0.0005,2025-05-24 14:41:22
23,30,4.833520682652791,, 0.0005,2025-05-24 14:41:30
23,40,4.851926243305206,, 0.0005,2025-05-24 14:41:38
23,50,4.908068952560424,, 0.0005,2025-05-24 14:41:46
23,60,4.953543655077616,, 0.0005,2025-05-24 14:41:55
23,end,4.983755134400868,6.670458793640137,0.0005,2025-05-24 14:42:04
24,10,4.469830656051636,, 0.0005,2025-05-24 14:42:12
24,20,4.517051720619202,, 0.0005,2025-05-24 14:42:20
24,30,4.60934378306071,, 0.0005,2025-05-24 14:42:28
24,40,4.637708675861359,, 0.0005,2025-05-24 14:42:36
24,50,4.638573141098022,, 0.0005,2025-05-24 14:42:44
24,60,4.673093191782633,, 0.0005,2025-05-24 14:42:52
24,end,4.66101396651495,6.292716860771179,0.0005,2025-05-24 14:43:00
25,10,4.2604986190795895,, 0.0005,2025-05-24 14:43:08
25,20,4.219267880916595,, 0.0005,2025-05-24 14:43:16
25,30,4.221519176165263,, 0.0005,2025-05-24 14:43:24
25,40,4.275073140859604,, 0.0005,2025-05-24 14:43:32
25,50,4.345501036643982,, 0.0005,2025-05-24 14:43:40
25,60,4.383886245886485,, 0.0005,2025-05-24 14:43:48
25,end,4.39882322720119,6.46340936422348,0.0005,2025-05-24 14:43:57
26,10,4.121678638458252,, 0.0005,2025-05-24 14:44:05
26,20,4.062443733215332,, 0.0005,2025-05-24 14:44:13
26,30,4.020576596260071,, 0.0005,2025-05-24 14:44:20
26,40,4.021827936172485,, 0.0005,2025-05-24 14:44:29
26,50,4.043926510810852,, 0.0005,2025-05-24 14:44:37
26,60,4.079663813114166,, 0.0005,2025-05-24 14:44:46
26,end,4.094234144876873,5.9181904792785645,0.0005,2025-05-24 14:44:55
27,10,3.624344563484192,, 0.0005,2025-05-24 14:45:03
27,20,3.653073859214783,, 0.0005,2025-05-24 14:45:11
27,30,3.7176415363947553,, 0.0005,2025-05-24 14:45:19
27,40,3.734204775094986,, 0.0005,2025-05-24 14:45:27
27,50,3.785836448669434,, 0.0005,2025-05-24 14:45:35
27,60,3.828993753592173,, 0.0005,2025-05-24 14:45:42
27,end,3.8413529585278225,6.172345459461212,0.0005,2025-05-24 14:45:51
28,10,3.4097006559371947,, 0.0005,2025-05-24 14:45:59
28,20,3.4415238380432127,, 0.0005,2025-05-24 14:46:07
28,30,3.4991066694259643,, 0.0005,2025-05-24 14:46:15
28,40,3.5018279433250425,, 0.0005,2025-05-24 14:46:23
28,50,3.5075710248947143,, 0.0005,2025-05-24 14:46:31
28,60,3.52480624516805,, 0.0005,2025-05-24 14:46:39
28,end,3.5517987145317926,6.873605310916901,0.0005,2025-05-24 14:46:47
29,10,3.4352497816085816,, 0.0005,2025-05-24 14:46:56
29,20,3.3496045112609862,, 0.0005,2025-05-24 14:47:04
29,30,3.3450323899586993,, 0.0005,2025-05-24 14:47:12
29,40,3.3796002566814423,, 0.0005,2025-05-24 14:47:19
29,50,3.3994167852401733,, 0.0005,2025-05-24 14:47:27
29,60,3.4090288241704303,, 0.0005,2025-05-24 14:47:35
29,end,3.4054269790649414,6.185599744319916,0.0005,2025-05-24 14:47:45
30,10,2.945930600166321,, 0.0005,2025-05-24 14:47:53
30,20,3.0637132048606874,, 0.0005,2025-05-24 14:48:01
30,30,3.0953862349192303,, 0.0005,2025-05-24 14:48:08
30,40,3.1235625624656675,, 0.0005,2025-05-24 14:48:17
30,50,3.156601266860962,, 0.0005,2025-05-24 14:48:25
30,60,3.1585790077845255,, 0.0005,2025-05-24 14:48:33
30,end,3.1668665068490163,6.178414940834045,0.0005,2025-05-24 14:48:41
